0		0.459174
0.0462046	0.502064
0.0792079	0.534862
0.112211	0.570183
0.145215	0.602982
0.178218	0.63578
0.191419	0.650917
0.207921	0.666055
0.227723	0.686239
0.254125	0.713991
0.283828	0.744266
0.323432	0.784633
0.366337	0.830046
0.389439	0.852752
0.419142	0.883028
0.445545	0.91078
0.468647	0.936009
0.49505		0.963761
0.528053	0.999083
0.531353	1.00161
1.000000	1.00161
